SentimentScores,SentimentLabel,CompanyName,CompanyID,bank account,customer service,credits
-0.69,Negative,PNC Bank,1118,0,2,0
0.5526,Positive,PNC Bank,1118,1,0,0
-0.8677,Negative,PNC Bank,1118,2,0,0
0.0,Neutral,PNC Bank,1118,1,0,0
-0.1141,Negative,PNC Bank,1118,3,0,0
-0.3384,Negative,PNC Bank,1118,0,0,0
-0.7111,Negative,PNC Bank,1118,6,2,0
-0.2755,Negative,PNC Bank,1118,0,0,0
-0.807,Negative,PNC Bank,1118,1,2,0
0.0,Neutral,PNC Bank,1118,0,0,0
-0.7003,Negative,PNC Bank,1118,1,2,0
0.9824,Positive,PNC Bank,1118,0,0,0
0.9699,Positive,PNC Bank,1118,4,2,7
-0.6146,Negative,PNC Bank,1118,5,2,0
0.5994,Positive,PNC Bank,1118,2,0,1
-0.8636,Negative,PNC Bank,1118,0,0,0
0.6124,Positive,PNC Bank,1118,2,2,0
-0.7179,Negative,PNC Bank,1118,3,0,0
0.8974,Positive,PNC Bank,1118,0,1,0
-0.8663,Negative,PNC Bank,1118,1,0,1
-0.5423,Negative,PNC Bank,1118,0,0,0
-0.8591,Negative,PNC Bank,1118,5,0,0
-0.872,Negative,PNC Bank,1118,3,0,0
0.8133,Positive,PNC Bank,1118,3,1,0
-0.6075,Negative,PNC Bank,1118,1,0,0
-0.91,Negative,PNC Bank,1118,6,0,0
-0.4404,Negative,PNC Bank,1118,1,0,0
0.9552,Positive,PNC Bank,1118,7,2,0
-0.9667,Negative,PNC Bank,1118,2,3,0
-0.636,Negative,PNC Bank,1118,1,1,0
-0.8802,Negative,PNC Bank,1118,3,0,0
0.9622,Positive,PNC Bank,1118,19,5,0
0.9035,Positive,PNC Bank,1118,5,0,0
-0.9938,Negative,PNC Bank,1118,8,4,0
0.3912,Positive,PNC Bank,1118,3,6,0
0.9729,Positive,PNC Bank,1118,4,2,0
0.0,Neutral,PNC Bank,1118,1,0,0
0.0,Neutral,PNC Bank,1118,0,0,0
-0.3506,Negative,PNC Bank,1118,2,0,0
-0.1761,Negative,PNC Bank,1118,0,0,0
-0.5197,Negative,PNC Bank,1118,3,0,0
-0.4767,Negative,PNC Bank,1118,0,0,0
0.5766,Positive,PNC Bank,1118,7,0,0
-0.965,Negative,PNC Bank,1118,7,1,3
-0.8884,Negative,PNC Bank,1118,11,8,1
-0.9422,Negative,PNC Bank,1118,7,7,2
-0.0772,Negative,PNC Bank,1118,1,1,0
0.34,Positive,PNC Bank,1118,2,0,0
-0.1531,Negative,PNC Bank,1118,0,0,0
-0.7622,Negative,PNC Bank,1118,0,0,0
-0.9521,Negative,PNC Bank,1118,2,2,0
0.7063,Positive,PNC Bank,1118,1,1,0
-0.4798,Negative,PNC Bank,1118,2,0,0
-0.8271,Negative,PNC Bank,1118,0,0,0
0.4926,Positive,PNC Bank,1118,1,0,0
-0.9479,Negative,PNC Bank,1118,1,7,1
0.0,Neutral,PNC Bank,1118,1,1,0
0.6073,Positive,PNC Bank,1118,0,1,0
-0.78,Negative,PNC Bank,1118,1,2,0
0.296,Positive,PNC Bank,1118,1,0,0
-0.8564,Negative,PNC Bank,1118,0,2,2
-0.7717,Negative,PNC Bank,1118,1,0,0
0.3597,Positive,PNC Bank,1118,1,0,0
0.8302,Positive,PNC Bank,1118,1,2,0
-0.8173,Negative,PNC Bank,1118,5,4,0
-0.1058,Negative,PNC Bank,1118,1,0,1
-0.9689,Negative,PNC Bank,1118,0,4,0
-0.7579,Negative,PNC Bank,1118,0,0,0
-0.7407,Negative,PNC Bank,1118,3,0,0
0.6345,Positive,PNC Bank,1118,6,0,1
-0.7824,Negative,PNC Bank,1118,2,0,0
0.4019,Positive,PNC Bank,1118,0,0,0
-0.8004,Negative,PNC Bank,1118,2,0,0
-0.7248,Negative,PNC Bank,1118,6,2,0
0.8807,Positive,PNC Bank,1118,0,1,0
-0.5719,Negative,PNC Bank,1118,2,0,0
-0.9365,Negative,PNC Bank,1118,2,1,0
-0.9291,Negative,PNC Bank,1118,1,0,0
-0.9134,Negative,PNC Bank,1118,1,0,0
0.6687,Positive,PNC Bank,1118,2,2,0
-0.9605,Negative,PNC Bank,1118,0,0,0
-0.4215,Negative,PNC Bank,1118,1,0,0
0.5023,Positive,PNC Bank,1118,4,0,0
-0.802,Negative,PNC Bank,1118,4,1,0
-0.3637,Negative,PNC Bank,1118,2,0,0
-0.5775,Negative,PNC Bank,1118,9,6,0
-0.8176,Negative,PNC Bank,1118,3,0,0
0.9311,Positive,PNC Bank,1118,1,0,6
0.8283,Positive,PNC Bank,1118,1,0,1
-0.7398,Negative,PNC Bank,1118,1,0,2
-0.6991,Negative,PNC Bank,1118,1,1,1
-0.5992,Negative,PNC Bank,1118,1,2,4
-0.9196,Negative,PNC Bank,1118,3,0,0
-0.3875,Negative,PNC Bank,1118,1,0,0
-0.6199,Negative,PNC Bank,1118,3,1,0
-0.8558,Negative,PNC Bank,1118,2,0,0
-0.1531,Negative,PNC Bank,1118,1,0,0
0.6418,Positive,PNC Bank,1118,6,7,0
0.1779,Positive,PNC Bank,1118,0,0,1
-0.5805,Negative,PNC Bank,1118,2,0,1
-0.1315,Negative,PNC Bank,1118,0,2,2
0.4019,Positive,PNC Bank,1118,2,0,0
-0.952,Negative,PNC Bank,1118,7,1,0
-0.9414,Negative,PNC Bank,1118,1,0,0
-0.7405,Negative,PNC Bank,1118,1,2,0
-0.9446,Negative,PNC Bank,1118,4,0,4
-0.6449,Negative,PNC Bank,1118,0,0,0
-0.2732,Negative,PNC Bank,1118,0,2,0
0.1045,Positive,PNC Bank,1118,0,0,0
0.0657,Positive,PNC Bank,1118,1,0,0
0.9594,Positive,PNC Bank,1118,1,0,3
-0.1027,Negative,PNC Bank,1118,1,0,1
-0.8181,Negative,PNC Bank,1118,2,0,0
0.685,Positive,PNC Bank,1118,3,2,2
-0.9758,Negative,PNC Bank,1118,2,0,1
-0.9243,Negative,PNC Bank,1118,0,4,0
-0.8852,Negative,PNC Bank,1118,5,1,0
-0.7514,Negative,PNC Bank,1118,3,0,1
0.2691,Positive,PNC Bank,1118,1,0,2
-0.8914,Negative,PNC Bank,1118,0,0,2
-0.8313,Negative,PNC Bank,1118,1,0,0
-0.9882,Negative,PNC Bank,1118,0,0,0
-0.5967,Negative,PNC Bank,1118,0,2,0
-0.3022,Negative,PNC Bank,1118,0,2,0
0.7828,Positive,PNC Bank,1118,3,2,0
-0.9734,Negative,PNC Bank,1118,1,3,0
-0.8224,Negative,PNC Bank,1118,0,1,1
-0.7866,Negative,PNC Bank,1118,3,6,0
-0.2732,Negative,PNC Bank,1118,0,0,0
-0.6571,Negative,PNC Bank,1118,0,2,1
-0.6486,Negative,PNC Bank,1118,0,0,0
-0.8983,Negative,PNC Bank,1118,3,2,0
-0.9845,Negative,PNC Bank,1118,8,2,0
0.7884,Positive,PNC Bank,1118,1,1,0
0.4019,Positive,PNC Bank,1118,1,0,0
-0.9192,Negative,PNC Bank,1118,2,0,0
-0.7819,Negative,PNC Bank,1118,0,2,0
-0.9098,Negative,PNC Bank,1118,1,0,0
0.296,Positive,PNC Bank,1118,0,0,0
-0.2144,Negative,PNC Bank,1118,4,0,0
-0.968,Negative,PNC Bank,1118,1,2,0
-0.7906,Negative,PNC Bank,1118,0,2,0
-0.296,Negative,PNC Bank,1118,0,0,0
0.0,Neutral,PNC Bank,1118,2,0,0
-0.6249,Negative,PNC Bank,1118,1,0,0
-0.4344,Negative,PNC Bank,1118,1,0,0
-0.9168,Negative,PNC Bank,1118,2,0,0
0.4914,Positive,PNC Bank,1118,1,1,0
0.4215,Positive,PNC Bank,1118,6,1,1
-0.7184,Negative,PNC Bank,1118,1,0,0
-0.6249,Negative,PNC Bank,1118,2,0,0
-0.8402,Negative,PNC Bank,1118,3,0,0
-0.7836,Negative,PNC Bank,1118,3,0,0
0.8525,Positive,PNC Bank,1118,0,0,0
-0.434,Negative,PNC Bank,1118,3,0,0
-0.9104,Negative,PNC Bank,1118,1,0,0
-0.3071,Negative,PNC Bank,1118,2,0,0
-0.2291,Negative,PNC Bank,1118,1,1,0
-0.7834,Negative,PNC Bank,1118,3,2,0
-0.7906,Negative,PNC Bank,1118,2,0,0
0.2433,Positive,PNC Bank,1118,2,0,1
0.0982,Positive,PNC Bank,1118,2,1,0
0.807,Positive,PNC Bank,1118,1,0,0
-0.9715,Negative,PNC Bank,1118,0,2,0
0.1531,Positive,PNC Bank,1118,1,0,0
0.3048,Positive,PNC Bank,1118,1,0,0
0.1779,Positive,PNC Bank,1118,1,2,0
-0.9891,Negative,PNC Bank,1118,13,2,2
-0.659,Negative,PNC Bank,1118,0,0,0
0.7326,Positive,PNC Bank,1118,0,0,1
-0.7859,Negative,PNC Bank,1118,5,2,0
-0.9176,Negative,PNC Bank,1118,3,6,0
-0.6984,Negative,PNC Bank,1118,0,0,2
0.9094,Positive,PNC Bank,1118,0,0,0
0.1603,Positive,PNC Bank,1118,0,0,0
-0.25,Negative,PNC Bank,1118,5,0,0
-0.872,Negative,PNC Bank,1118,4,0,0
0.5267,Positive,PNC Bank,1118,1,0,1
0.1722,Positive,PNC Bank,1118,2,2,2
0.5053,Positive,PNC Bank,1118,0,2,0
-0.9355,Negative,PNC Bank,1118,1,0,0
-0.5628,Negative,PNC Bank,1118,0,0,0
0.5247,Positive,PNC Bank,1118,2,0,0
-0.571,Negative,PNC Bank,1118,2,2,0
-0.6249,Negative,PNC Bank,1118,2,0,0
-0.6671,Negative,PNC Bank,1118,0,0,0
-0.5824,Negative,PNC Bank,1118,3,2,0
-0.7326,Negative,PNC Bank,1118,0,0,1
-0.4989,Negative,PNC Bank,1118,0,0,1
0.743,Positive,PNC Bank,1118,0,0,0
-0.5255,Negative,PNC Bank,1118,0,0,0
-0.6998,Negative,PNC Bank,1118,3,0,0
-0.1779,Negative,PNC Bank,1118,0,2,0
-0.29,Negative,PNC Bank,1118,3,1,0
-0.8355,Negative,PNC Bank,1118,3,0,0
-0.5423,Negative,PNC Bank,1118,2,1,0
-0.6398,Negative,PNC Bank,1118,4,0,1
-0.4767,Negative,PNC Bank,1118,1,0,0
-0.9042,Negative,PNC Bank,1118,0,2,1
0.765,Positive,PNC Bank,1118,1,0,0
-0.0258,Neutral,PNC Bank,1118,3,0,1
-0.997,Negative,PNC Bank,1118,2,0,0
-0.9209,Negative,PNC Bank,1118,1,0,0
0.0,Neutral,PNC Bank,1118,1,2,0
-0.9396,Negative,PNC Bank,1118,4,0,0
0.453,Positive,PNC Bank,1118,0,0,0
-0.6675,Negative,PNC Bank,1118,4,2,0
-0.3102,Negative,PNC Bank,1118,2,1,0
-0.9697,Negative,PNC Bank,1118,0,2,0
0.3413,Positive,PNC Bank,1118,2,0,0
0.6249,Positive,PNC Bank,1118,1,0,4
-0.7837,Negative,PNC Bank,1118,5,4,0
0.9245,Positive,PNC Bank,1118,0,0,0
0.4877,Positive,PNC Bank,1118,0,0,0
0.193,Positive,PNC Bank,1118,1,0,2
-0.7003,Negative,PNC Bank,1118,1,2,0
-0.5267,Negative,PNC Bank,1118,1,0,0
-0.2006,Negative,PNC Bank,1118,0,2,0
-0.0129,Neutral,PNC Bank,1118,1,1,2
-0.8541,Negative,PNC Bank,1118,0,0,0
0.634,Positive,PNC Bank,1118,0,3,0
0.5878,Positive,PNC Bank,1118,2,0,3
-0.7167,Negative,PNC Bank,1118,1,0,0
0.8593,Positive,PNC Bank,1118,8,2,0
0.0,Neutral,PNC Bank,1118,1,0,0
-0.8632,Negative,PNC Bank,1118,0,0,0
-0.5597,Negative,PNC Bank,1118,2,0,0
0.1928,Positive,PNC Bank,1118,4,0,0
-0.706,Negative,PNC Bank,1118,3,4,0
-0.8306,Negative,PNC Bank,1118,2,0,0
-0.714,Negative,PNC Bank,1118,0,0,0
-0.8797,Negative,PNC Bank,1118,6,2,0
0.825,Positive,PNC Bank,1118,1,0,2
-0.9729,Negative,PNC Bank,1118,3,0,0
-0.9709,Negative,PNC Bank,1118,3,1,0
-0.1531,Negative,PNC Bank,1118,0,0,0
-0.4404,Negative,PNC Bank,1118,0,0,0
-0.3102,Negative,PNC Bank,1118,1,0,0
0.8097,Positive,PNC Bank,1118,4,0,2
-0.5951,Negative,PNC Bank,1118,1,0,0
0.8853,Positive,PNC Bank,1118,1,3,0
-0.9295,Negative,PNC Bank,1118,1,0,0
-0.1027,Negative,PNC Bank,1118,0,0,1
-0.3479,Negative,PNC Bank,1118,1,6,3
-0.4404,Negative,PNC Bank,1118,3,0,2
-0.6808,Negative,PNC Bank,1118,4,0,0
0.5423,Positive,PNC Bank,1118,0,0,0
-0.8122,Negative,PNC Bank,1118,1,1,0
-0.1513,Negative,PNC Bank,1118,0,0,0
-0.4927,Negative,PNC Bank,1118,1,0,1
-0.5859,Negative,PNC Bank,1118,3,0,0
-0.2732,Negative,PNC Bank,1118,1,0,0
0.1451,Positive,PNC Bank,1118,3,0,0
-0.8307,Negative,PNC Bank,1118,0,2,1
-0.3533,Negative,PNC Bank,1118,0,0,0
-0.9469,Negative,PNC Bank,1118,0,0,0
-0.8277,Negative,PNC Bank,1118,4,0,0
-0.8461,Negative,PNC Bank,1118,4,0,0
-0.1672,Negative,PNC Bank,1118,0,0,4
0.0018,Neutral,PNC Bank,1118,1,0,1
-0.9382,Negative,PNC Bank,1118,2,0,1
-0.7331,Negative,PNC Bank,1118,3,0,0
-0.8331,Negative,PNC Bank,1118,2,0,0
-0.8858,Negative,PNC Bank,1118,0,0,8
-0.9218,Negative,PNC Bank,1118,0,0,0
-0.8004,Negative,PNC Bank,1118,2,0,0
-0.9882,Negative,PNC Bank,1118,0,0,0
-0.0987,Negative,PNC Bank,1118,1,0,4
-0.9373,Negative,PNC Bank,1118,2,0,0
0.2235,Positive,PNC Bank,1118,0,0,0
-0.7096,Negative,PNC Bank,1118,2,0,0
0.5256,Positive,PNC Bank,1118,0,0,0
0.0299,Neutral,PNC Bank,1118,2,0,0
0.5216,Positive,PNC Bank,1118,0,0,0
0.2406,Positive,PNC Bank,1118,3,1,1
-0.8857,Negative,PNC Bank,1118,2,0,0
0.2732,Positive,PNC Bank,1118,0,0,0
-0.9718,Negative,PNC Bank,1118,1,2,1
-0.992,Negative,PNC Bank,1118,8,2,0
-0.9599,Negative,PNC Bank,1118,3,0,0
-0.7276,Negative,PNC Bank,1118,1,0,0
-0.0772,Negative,PNC Bank,1118,1,1,2
0.8687,Positive,PNC Bank,1118,4,0,0
0.4003,Positive,PNC Bank,1118,0,1,3
-0.1901,Negative,PNC Bank,1118,2,1,0
0.9216,Positive,PNC Bank,1118,1,0,0
0.893,Positive,PNC Bank,1118,2,0,0
0.93,Positive,PNC Bank,1118,1,2,0
0.719,Positive,PNC Bank,1118,0,0,1
-0.6487,Negative,PNC Bank,1118,0,0,0
-0.6083,Negative,PNC Bank,1118,1,0,0
0.818,Positive,PNC Bank,1118,4,3,0
0.5859,Positive,PNC Bank,1118,0,0,0
-0.8979,Negative,PNC Bank,1118,0,1,0
-0.9714,Negative,PNC Bank,1118,6,11,0
-0.7777,Negative,PNC Bank,1118,0,0,0
0.0,Neutral,PNC Bank,1118,1,0,0
0.6358,Positive,PNC Bank,1118,0,2,3
-0.4767,Negative,PNC Bank,1118,0,2,0
-0.9656,Negative,PNC Bank,1118,8,0,2
-0.7632,Negative,PNC Bank,1118,0,0,0
-0.7695,Negative,PNC Bank,1118,4,3,0
0.8611,Positive,PNC Bank,1118,2,2,0
-0.925,Negative,PNC Bank,1118,2,0,0
-0.5744,Negative,PNC Bank,1118,1,0,0
-0.049,Neutral,PNC Bank,1118,0,0,2
-0.4939,Negative,PNC Bank,1118,0,0,0
0.2732,Positive,PNC Bank,1118,0,0,0
-0.1896,Negative,PNC Bank,1118,0,0,0
0.8382,Positive,PNC Bank,1118,4,1,0
-0.9933,Negative,PNC Bank,1118,20,1,0
-0.7579,Negative,PNC Bank,1118,0,2,0
-0.9587,Negative,PNC Bank,1118,6,1,0
-0.9032,Negative,PNC Bank,1118,0,1,0
-0.977,Negative,PNC Bank,1118,5,0,0
0.5994,Positive,PNC Bank,1118,0,0,0
-0.7925,Negative,PNC Bank,1118,0,0,0
-0.6495,Negative,PNC Bank,1118,6,0,0
-0.9171,Negative,PNC Bank,1118,3,0,0
0.4124,Positive,PNC Bank,1118,8,0,0
-0.9875,Negative,PNC Bank,1118,1,3,0
-0.7386,Negative,PNC Bank,1118,1,2,0
-0.7036,Negative,PNC Bank,1118,3,0,0
-0.1027,Negative,PNC Bank,1118,1,1,0
-0.588,Negative,PNC Bank,1118,2,0,0
-0.6987,Negative,PNC Bank,1118,1,2,0
-0.8906,Negative,PNC Bank,1118,1,3,1
0.0701,Positive,PNC Bank,1118,0,0,0
-0.2726,Negative,PNC Bank,1118,0,0,0
-0.9442,Negative,PNC Bank,1118,2,1,0
-0.9245,Negative,PNC Bank,1118,4,0,0
-0.9318,Negative,PNC Bank,1118,5,0,0
-0.8507,Negative,PNC Bank,1118,1,0,0
-0.9411,Negative,PNC Bank,1118,0,2,0
-0.8844,Negative,PNC Bank,1118,2,3,1
0.8771,Positive,PNC Bank,1118,1,0,1
-0.296,Negative,PNC Bank,1118,0,0,0
-0.9643,Negative,PNC Bank,1118,5,0,0
0.6369,Positive,PNC Bank,1118,2,2,1
-0.8588,Negative,PNC Bank,1118,0,1,0
-0.5106,Negative,PNC Bank,1118,0,0,0
-0.4939,Negative,PNC Bank,1118,1,0,0
0.2263,Positive,PNC Bank,1118,2,4,0
0.676,Positive,PNC Bank,1118,0,0,0
-0.8106,Negative,PNC Bank,1118,1,0,0
-0.8519,Negative,PNC Bank,1118,0,0,0
-0.2481,Negative,PNC Bank,1118,2,0,0
-0.3182,Negative,PNC Bank,1118,2,0,0
-0.77,Negative,PNC Bank,1118,0,0,0
-0.7506,Negative,PNC Bank,1118,1,0,1
-0.8346,Negative,PNC Bank,1118,0,1,0
-0.2481,Negative,PNC Bank,1118,2,0,0
-0.9485,Negative,PNC Bank,1118,1,0,0
-0.8439,Negative,PNC Bank,1118,2,0,0
-0.5948,Negative,PNC Bank,1118,1,1,0
-0.5801,Negative,PNC Bank,1118,2,2,0
-0.9777,Negative,PNC Bank,1118,2,1,0
-0.3111,Negative,PNC Bank,1118,0,0,0
-0.9146,Negative,PNC Bank,1118,2,3,0
-0.6705,Negative,PNC Bank,1118,2,0,0
-0.9231,Negative,PNC Bank,1118,5,0,0
-0.7222,Negative,PNC Bank,1118,0,0,0
-0.9375,Negative,PNC Bank,1118,8,0,0
0.8439,Positive,PNC Bank,1118,1,0,2
-0.5411,Negative,PNC Bank,1118,1,0,0
-0.1717,Negative,PNC Bank,1118,1,0,0
0.2247,Positive,PNC Bank,1118,1,2,0
0.4429,Positive,PNC Bank,1118,1,8,0
0.1779,Positive,PNC Bank,1118,0,0,0
0.5423,Positive,PNC Bank,1118,1,0,0
-0.8716,Negative,PNC Bank,1118,1,2,0
-0.6597,Negative,PNC Bank,1118,0,0,1
-0.9666,Negative,PNC Bank,1118,1,0,0
-0.9186,Negative,PNC Bank,1118,4,1,0
-0.2118,Negative,PNC Bank,1118,4,0,0
0.8473,Positive,PNC Bank,1118,4,2,0
-0.7184,Negative,PNC Bank,1118,0,0,0
-0.8807,Negative,PNC Bank,1118,1,0,0
-0.8588,Negative,PNC Bank,1118,0,1,0
-0.7184,Negative,PNC Bank,1118,1,0,0
-0.7326,Negative,PNC Bank,1118,2,0,1
0.6308,Positive,PNC Bank,1118,3,0,0
-0.9734,Negative,PNC Bank,1118,1,1,2
-0.7003,Negative,PNC Bank,1118,3,0,1
0.3851,Positive,PNC Bank,1118,0,2,0
0.0,Neutral,PNC Bank,1118,3,0,0
0.5719,Positive,PNC Bank,1118,0,1,0
-0.9843,Negative,PNC Bank,1118,2,0,2
-0.8338,Negative,PNC Bank,1118,0,0,0
0.5267,Positive,PNC Bank,1118,2,0,3
-0.4694,Negative,PNC Bank,1118,2,0,0
-0.8297,Negative,PNC Bank,1118,0,0,0
-0.8999,Negative,PNC Bank,1118,2,0,0
-0.7488,Negative,PNC Bank,1118,2,0,0
-0.0127,Neutral,PNC Bank,1118,1,0,0
0.3612,Positive,PNC Bank,1118,0,0,0
-0.8269,Negative,PNC Bank,1118,2,1,1
0.5828,Positive,PNC Bank,1118,3,1,1
-0.2876,Negative,PNC Bank,1118,2,0,0
-0.6597,Negative,PNC Bank,1118,0,0,0
-0.7265,Negative,PNC Bank,1118,1,0,0
0.3612,Positive,PNC Bank,1118,1,0,0
-0.5121,Negative,PNC Bank,1118,2,1,0
-0.7269,Negative,PNC Bank,1118,0,2,0
-0.9516,Negative,PNC Bank,1118,6,1,0
-0.956,Negative,PNC Bank,1118,4,1,0
-0.7984,Negative,PNC Bank,1118,2,3,0
0.8168,Positive,PNC Bank,1118,0,0,0
-0.8221,Negative,PNC Bank,1118,1,3,5
-0.8225,Negative,PNC Bank,1118,1,0,0
0.0,Neutral,PNC Bank,1118,3,0,0
-0.6596,Negative,PNC Bank,1118,2,0,0
0.4866,Positive,PNC Bank,1118,1,3,2
-0.3586,Negative,PNC Bank,1118,1,2,0
0.6744,Positive,PNC Bank,1118,3,0,0
-0.8691,Negative,PNC Bank,1118,2,0,0
-0.8375,Negative,PNC Bank,1118,2,0,0
0.8619,Positive,PNC Bank,1118,4,2,0
-0.9597,Negative,PNC Bank,1118,13,0,0
-0.3612,Negative,PNC Bank,1118,0,0,0
0.9305,Positive,PNC Bank,1118,1,1,0
-0.9018,Negative,PNC Bank,1118,3,2,0
-0.3094,Negative,PNC Bank,1118,0,0,0
0.8059,Positive,PNC Bank,1118,3,0,0
-0.4876,Negative,PNC Bank,1118,3,0,0
-0.9649,Negative,PNC Bank,1118,1,0,0
-0.3595,Negative,PNC Bank,1118,0,0,0
0.9474,Positive,PNC Bank,1118,0,0,1
-0.359,Negative,PNC Bank,1118,0,4,0
-0.8666,Negative,PNC Bank,1118,2,1,0
0.6895,Positive,PNC Bank,1118,2,0,0
-0.6779,Negative,PNC Bank,1118,0,2,1
-0.5267,Negative,PNC Bank,1118,1,0,0
0.7048,Positive,PNC Bank,1118,1,2,0
-0.9337,Negative,PNC Bank,1118,2,0,0
-0.1027,Negative,PNC Bank,1118,2,1,2
0.8625,Positive,PNC Bank,1118,0,0,0
-0.6249,Negative,PNC Bank,1118,0,6,0
0.0927,Positive,PNC Bank,1118,2,1,1
-0.8408,Negative,PNC Bank,1118,3,4,0
0.7469,Positive,PNC Bank,1118,0,0,0
0.0772,Positive,PNC Bank,1118,2,0,0
-0.743,Negative,PNC Bank,1118,1,0,0
-0.7777,Negative,PNC Bank,1118,2,5,0
0.0,Neutral,PNC Bank,1118,0,0,0
0.3279,Positive,PNC Bank,1118,1,0,0
0.1343,Positive,PNC Bank,1118,0,2,2
-0.8775,Negative,PNC Bank,1118,1,0,0
-0.4854,Negative,PNC Bank,1118,5,0,0
-0.2023,Negative,PNC Bank,1118,1,0,0
-0.8829,Negative,PNC Bank,1118,0,0,0
-0.8071,Negative,PNC Bank,1118,1,4,0
-0.7517,Negative,PNC Bank,1118,4,0,3
-0.7096,Negative,PNC Bank,1118,0,2,0
0.0,Neutral,PNC Bank,1118,2,0,0
0.5682,Positive,PNC Bank,1118,1,1,1
-0.9514,Negative,PNC Bank,1118,6,2,0
-0.4767,Negative,PNC Bank,1118,0,1,0
-0.8316,Negative,PNC Bank,1118,0,0,0
0.4927,Positive,PNC Bank,1118,2,0,0
-0.9399,Negative,PNC Bank,1118,2,0,0
-0.4404,Negative,PNC Bank,1118,3,0,0
-0.272,Negative,PNC Bank,1118,2,0,1
-0.4798,Negative,PNC Bank,1118,3,0,0
-0.4588,Negative,PNC Bank,1118,1,2,6
-0.7452,Negative,PNC Bank,1118,1,2,0
-0.6467,Negative,PNC Bank,1118,1,0,0
-0.9707,Negative,PNC Bank,1118,3,2,0
0.2278,Positive,PNC Bank,1118,0,0,0
-0.6927,Negative,PNC Bank,1118,0,0,0
-0.5255,Negative,PNC Bank,1118,1,1,0
-0.6826,Negative,PNC Bank,1118,7,3,1
-0.9748,Negative,PNC Bank,1118,1,2,5
0.2263,Positive,PNC Bank,1118,1,2,0
0.9022,Positive,PNC Bank,1118,0,0,0
-0.6249,Negative,PNC Bank,1118,0,2,0
-0.9526,Negative,PNC Bank,1118,2,0,1
0.0923,Positive,PNC Bank,1118,2,4,0
-0.0632,Negative,PNC Bank,1118,5,5,0
-0.6597,Negative,PNC Bank,1118,2,2,0
0.9735,Positive,PNC Bank,1118,2,1,2
0.9362,Positive,PNC Bank,1118,3,0,3
-0.9201,Negative,PNC Bank,1118,0,2,0
-0.6898,Negative,PNC Bank,1118,6,0,0
-0.5346,Negative,PNC Bank,1118,4,2,0
-0.9349,Negative,PNC Bank,1118,2,3,0
-0.6893,Negative,PNC Bank,1118,4,0,0
-0.9115,Negative,PNC Bank,1118,0,0,0
-0.4753,Negative,PNC Bank,1118,1,0,0
-0.9081,Negative,PNC Bank,1118,4,0,0
0.9819,Positive,PNC Bank,1118,3,2,0
-0.8732,Negative,PNC Bank,1118,5,0,0
-0.4576,Negative,PNC Bank,1118,1,0,0
-0.296,Negative,PNC Bank,1118,0,0,0
-0.7891,Negative,PNC Bank,1118,0,2,0
-0.8097,Negative,PNC Bank,1118,4,0,0
0.8176,Positive,PNC Bank,1118,1,1,0
-0.8147,Negative,PNC Bank,1118,2,1,0
-0.9513,Negative,PNC Bank,1118,0,0,0
-0.5778,Negative,PNC Bank,1118,0,3,0
0.0,Neutral,PNC Bank,1118,0,0,0
0.6288,Positive,PNC Bank,1118,2,7,0
0.1255,Positive,PNC Bank,1118,1,0,1
0.3818,Positive,PNC Bank,1118,0,0,1
-0.8848,Negative,PNC Bank,1118,7,0,0
-0.6249,Negative,PNC Bank,1118,1,0,0
-0.9431,Negative,PNC Bank,1118,1,1,0
-0.8104,Negative,PNC Bank,1118,0,0,0
-0.9787,Negative,PNC Bank,1118,3,1,0
0.9919,Positive,PNC Bank,1118,5,5,0
0.5127,Positive,PNC Bank,1118,0,2,0
-0.5881,Negative,PNC Bank,1118,2,0,0
-0.7824,Negative,PNC Bank,1118,0,0,0
-0.7506,Negative,PNC Bank,1118,0,2,0
-0.6652,Negative,PNC Bank,1118,0,1,0
-0.8376,Negative,PNC Bank,1118,2,2,0
-0.9235,Negative,PNC Bank,1118,0,2,0
0.9809,Positive,PNC Bank,1118,4,3,0
0.0516,Positive,PNC Bank,1118,0,0,0
0.6908,Positive,PNC Bank,1118,2,4,0
-0.6808,Negative,PNC Bank,1118,1,1,0
-0.1027,Negative,PNC Bank,1118,0,0,0
0.4939,Positive,PNC Bank,1118,0,3,0
0.8057,Positive,PNC Bank,1118,2,8,0
-0.5229,Negative,PNC Bank,1118,3,0,1
-0.9287,Negative,PNC Bank,1118,2,0,2
0.6331,Positive,PNC Bank,1118,6,1,1
0.4732,Positive,PNC Bank,1118,0,1,0
-0.9923,Negative,PNC Bank,1118,2,2,0
-0.8675,Negative,PNC Bank,1118,5,1,1
-0.8478,Negative,PNC Bank,1118,5,2,0
-0.2481,Negative,PNC Bank,1118,1,4,0
-0.9945,Negative,PNC Bank,1118,12,7,1
0.0,Neutral,PNC Bank,1118,1,0,0
-0.9616,Negative,PNC Bank,1118,1,0,0
-0.7661,Negative,PNC Bank,1118,4,0,0
-0.8159,Negative,PNC Bank,1118,1,0,0
-0.9888,Negative,PNC Bank,1118,6,0,0
-0.25,Negative,PNC Bank,1118,0,0,0
-0.5423,Negative,PNC Bank,1118,0,0,0
0.7969,Positive,PNC Bank,1118,2,3,1
-0.7096,Negative,PNC Bank,1118,0,2,1
0.8811,Positive,PNC Bank,1118,3,0,0
0.7096,Positive,PNC Bank,1118,1,2,0
0.5926,Positive,PNC Bank,1118,2,0,0
